path,score
1887032600,68.02422714233398
212465014,68.0225658416748
2209631089,67.98119354248047
76576483,67.73993349075317
83339648,67.6184196472168
83282173,67.60882377624512
108287692,67.5866847038269
953008958,66.37173819541931
308042721,65.47385740280151
1956277593,65.25670742988586
379315672,65.07693028450012
379319361,65.05057954788208
2209553824,64.82227516174316
1888914818,64.73413074016571
307754643,64.33476203680038
1882337068,64.24926006793976
1897481631,64.24840927124023
1887915706,64.0548267364502
1880811228,63.84293442964554
300884432,63.768396854400635
1929087395,63.48690223693848
1882169716,63.3952317237854
696676688,63.36997127532959
710997376,63.20146560668945
34809631,63.093161821365356
2209561337,62.91032540798187
1883816011,62.58056449890137
1876382804,62.546857833862305
2242116129,61.788527727127075
307636659,61.78339958190918
1920109798,61.537816286087036
1888315224,61.50808048248291
38810120,61.44615864753723
238179073,61.24169638752937
75558772,61.10222280025482
52019753,60.96301746368408
229143996,60.942846179008484
1912341766,60.808809757232666
86086721,60.774853587150574
37632291,60.663896322250366
616656743,60.44038915634155
306647908,60.41654670238495
1955123533,59.950937271118164
78202590,59.60509395599365
1933084554,59.37243843078613
695305656,59.174556016922
1929566235,59.1668586730957
2209011920,59.0536892414093
1877844842,58.84744489192963
885590676,58.81146240234375
306428410,58.64021563529968
1897072101,58.507636338472366
1886284729,58.43793344497681
1880684286,58.335205078125
901090,58.22115111351013
953018287,58.211782813072205
1890117005,58.188788414001465
1951644447,58.17316460609436
1935268859,57.969901978969574
720992395,57.851046562194824
1953757458,57.84078657627106
165879717,57.604671001434326
1882586541,57.31624263525009
1913801358,57.14830040931702
1880445732,56.71742129325867
236501553,56.70769429206848
1928567130,56.548415541648865
1954184361,56.45391237735748
17043090,56.3425395488739
2241374166,56.23399901390076
236493710,56.186474323272705
231062956,55.65494751930237
238198749,55.38390505313873
50465441,55.37699317932129
1933641364,55.36698651313782
2242025876,55.254937052726746
1954186650,54.870621025562286
1892895189,54.77562654018402
2241275256,54.67508852481842
1935170302,54.55688285827637
2209173468,54.47640872001648
2209555117,54.46352219581604
28771718,54.2564058303833
885815592,54.00092172622681
217657246,53.946033000946045
2241797191,53.89240908622742
307187907,53.754873514175415
308185960,53.71305274963379
1954695560,53.69541072845459
709789559,53.27907657623291
307743512,53.208869218826294
1881111914,53.01890483498573
149806453,52.77858328819275
257412097,52.75751453638077
83692278,52.64508509635925
1882471062,52.52393424510956
104655575,52.35687875747681
307725425,52.258328914642334
146251011,52.12201142311096
307647905,52.03440451622009
14590536,51.84388279914856
85949244,51.61194980144501
1883912519,51.50252002477646
383503521,51.15293884277344
199268089,51.040138483047485
1954719954,51.0259450674057
1884200264,50.397778272628784
1930131165,50.38427650928497
238579462,49.91383743286133
885818715,49.81152331829071
1883801391,49.80034351348877
1883272545,49.72390961647034
82389945,49.60237979888916
1877583190,49.57743179798126
1954259001,49.54490688443184
215227994,49.101279735565186
1881950299,49.02364730834961
1887171914,48.813631534576416
1954839522,48.76553672552109
167506841,48.73397994041443
52019755,48.57470703125
1883283629,48.494174003601074
307458605,48.467082500457764
1953274972,48.43898296356201
140105123,48.38969039916992
703303336,48.35026288032532
306385235,48.134764671325684
21984726,47.968122482299805
1880596956,47.862978637218475
700341917,47.7994282245636
885687857,47.13993573188782
225805656,47.10737228393555
1930833445,46.95017397403717
104539874,46.838303565979004
307733826,46.749025106430054
307000163,46.57811141014099
238065225,46.56845808029175
306545393,46.43158316612244
145250796,46.42541617155075
306847835,46.37773942947388
1881124512,46.36417198181152
1917013602,46.32948017120361
306414825,46.24928522109985
228682177,46.18901193141937
1954430889,46.14677172899246
1886589850,45.77781796455383
1882383823,45.76393365859985
1953612584,45.54218864440918
1881768365,45.30723887681961
85247977,45.2479482293129
1921794818,45.035786151885986
2241592363,44.81670790910721
307683223,44.804240107536316
4098641,44.695558071136475
215796814,44.43052101135254
1953267511,44.41807973384857
140846394,44.32391047477722
307747159,44.231017112731934
1929744060,44.181249380111694
307079033,44.065484046936035
1893536717,44.043318808078766
306808187,43.873568654060364
885449522,43.860533714294434
306762217,43.6704535484314
1881206221,43.6398811340332
1954619869,43.550607204437256
575421619,43.502790689468384
705159196,43.444504261016846
1882703098,43.06952953338623
13551928,43.05074214935303
308076970,43.016796469688416
5226831,42.95879554748535
2209318782,42.65098762512207
238097715,42.562564849853516
2241847468,42.52194404602051
307710026,42.41077899932861
885317693,42.07345676422119
238102158,41.92293119430542
1892898460,41.91970372200012
307760683,41.77657771110535
116707346,41.771930038928986
307149448,41.65029048919678
642849091,41.59730792045593
1953745507,41.59708261489868
18554995,41.38213974237442
82111106,41.370497703552246
4371221,41.29342317581177
1881844919,41.175533294677734
62719435,41.13681936264038
307165470,41.12739849090576
307742985,41.11310148239136
59485394,41.05931901931763
1893701221,40.9684157371521
685960746,40.85997223854065
2209148174,40.78614568710327
256068947,40.59077978134155
169375445,40.51540684700012
1879941442,40.46365404129028
238603109,40.448307037353516
1954485673,40.39954233169556
1953766705,40.39362192153931
1881127567,40.22570264339447
1931094599,40.219175577163696
138222821,40.19677972793579
306548006,40.17144441604614
1882384526,40.16275382041931
197138275,40.138755083084106
1881800236,40.130308389663696
238497601,40.11402225494385
129526066,40.103981256484985
35112065,40.081058621406555
1882117069,40.01033639907837
1931769478,39.982142210006714
139672115,39.960808753967285
691462065,39.89806270599365
1857778135,39.80468702316284
1917167436,39.70190072059631
900800,39.70136785507202
1953764373,39.639668703079224
1881119205,39.611212491989136
116327943,39.60299801826477
1882476738,39.52248954772949
1954099431,39.49271583557129
107841802,39.451953649520874
1882600590,39.40941071510315
1929535487,39.376811027526855
1930560562,39.33049917221069
215758920,39.323827028274536
18097406,39.28516101837158
1893333567,39.276129722595215
1953760295,39.105451822280884
228665194,39.07161068916321
40845479,39.04485464096069
1881807607,38.902021169662476
1953487304,38.89868927001953
1881773669,38.881614208221436
1883928410,38.866406202316284
2242034328,38.843217611312866
698936357,38.83523964881897
306167072,38.811755895614624
1917175887,38.76970291137695
20704156,38.739580154418945
1953840911,38.71755129098892
1880187772,38.700944900512695
2241306205,38.65707242488861
306471082,38.634315490722656
84302377,38.5852427482605
238579808,38.5499951839447
148129829,38.48289203643799
698919374,38.3894624710083
229177131,38.33051824569702
84248088,38.26472330093384
1929998109,38.19187045097351
37847449,38.13410711288452
2241796960,38.12382113933563
2242013008,38.1153028011322
1930571347,38.10322403907776
104592732,38.0726523399353
1953897919,38.06329274177551
1882098009,38.02461338043213
1888172882,37.99226140975952
1954254375,37.98790907859802
306483925,37.942542552948
2242007334,37.92114067077637
1887128066,37.876312255859375
1880976950,37.87113571166992
307088493,37.865333557128906
642827758,37.863255977630615
223559342,37.858787059783936
1882161471,37.84685134887695
1951758597,37.84401321411133
1885213550,37.84188461303711
1956717433,37.84162902832031
711650332,37.78982162475586
1934944594,37.74337387084961
25720566,37.73631691932678
2209576521,37.7145881652832
575625371,37.71153974533081
13548282,37.542489528656006
166800967,37.51844674348831
1882366142,37.50886917114258
235500931,37.507190465927124
1955085187,37.48221969604492
725574972,37.42040252685547
1953295235,37.37695813179016
1881091658,37.33729362487793
145180152,37.32831573486328
717330656,37.305052757263184
306437118,37.227310717105865
715469420,37.17416334152222
1956731525,37.17110061645508
1934188650,37.15476989746094
138085605,37.136353492736816
34598903,37.12237071990967
1953743161,37.06939363479614
201015208,37.06684350967407
127813149,37.047820687294006
238782669,36.940966844558716
1935409515,36.934651136398315
722489213,36.875946044921875
2241330800,36.854408264160156
1929424410,36.85295486450195
1953706814,36.80080282688141
307747649,36.80020785331726
1953843056,36.77951717376709
1955826879,36.77326512336731
306303797,36.68793964385986
1954625855,36.64211463928223
695679915,36.60046911239624
101712883,36.55243754386902
258756816,36.503899335861206
1883799177,36.49799036979675
235542994,36.45063781738281
2241513542,36.43334078788757
144895264,36.43206137418747
2209598533,36.406768798828125
307440010,36.351227045059204
1923941588,36.32154607772827
1957033579,36.120944023132324
1931382205,35.97343623638153
1881877550,35.827959299087524
108261353,35.75758981704712
307660490,35.71236228942871
95172768,35.705780029296875
1923806938,35.43596005439758
306719481,35.16173219680786
206319718,35.039127707481384
1882099116,34.99508285522461
54244462,34.56773567199707
705048766,34.493705689907074
1887213482,34.43755531311035
718381410,34.43539786338806
1880030971,34.30376720428467
306682960,34.21234679222107
1954615813,34.19989776611328
2241860091,34.149943351745605
1952342337,34.08845829963684
306607342,34.07738447189331
60138602,34.05470275878906
1522488180,33.94474136829376
385369965,33.91667699813843
86661419,33.80328440666199
1921779213,33.73689842224121
252738320,33.71397161483765
708673678,33.51947343349457
308091051,33.51319694519043
397478303,33.40044021606445
1884170747,33.30693960189819
5851386,33.194416761398315
84327802,33.13943314552307
236488213,33.07019329071045
1905539561,33.021199107170105
229083865,32.97920322418213
306374313,32.965572357177734
1953481862,32.823822021484375
306666233,32.79792404174805
95922239,32.758814096450806
693864531,32.747714042663574
1929147924,32.581923723220825
953122066,32.54006636142731
306158700,32.52765655517578
1928567469,32.40605974197388
388714797,32.07193732261658
2297041295,32.069528698921204
1957314665,32.02378708124161
1921744479,31.99167537689209
1954880428,31.907224893569946
139590176,31.788898944854736
1953633693,31.74653124809265
167475564,31.732802748680115
1953294272,31.6564838886261
13484492,31.6408953666687
234360274,31.562521934509277
1933440043,31.426507353782654
1953131242,31.39366126060486
704098595,31.39353036880493
116317612,31.337302446365356
300238435,31.32200312614441
1930126693,31.30516028404236
703418585,31.200940430164337
35142747,31.180276811122894
142439573,31.173623085021973
1953597762,31.090106964111328
1953400043,31.05836457014084
228172914,31.027371168136597
1955878400,31.026514410972595
1954056984,30.97188311815262
392837830,30.94674700498581
1889986901,30.942789793014526
258574822,30.792905807495117
1915248429,30.782159566879272
1953343849,30.781713485717773
1955039084,30.754257202148438
86194642,30.75408172607422
710876682,30.75321388244629
63026574,30.730712890625
1955282559,30.71294355392456
384001967,30.643390357494354
1928990604,30.64295482635498
693289830,30.61564314365387
1956740528,30.611364364624023
708095138,30.46217155456543
1955872861,30.43957033753395
1954417531,30.399974048137665
125870471,30.315901041030884
2241795832,30.28042858839035
165842493,30.25890803337097
885890067,30.247833728790283
1295745378,30.216065406799316
306332483,30.208480715751648
238594113,30.14238452911377
383966318,30.077809810638428
1935348302,30.076783776283264
230058860,30.048338770866394
931705669,30.031419038772583
1352229113,29.95105481147766
88002605,29.909406661987305
1954651861,29.86936181783676
229154319,29.759231358766556
1953178023,29.691536903381348
1882400122,29.46722611784935
1954122566,29.392752766609192
715105716,29.369973063468933
1953229231,29.351190328598022
169475533,29.280328273773193
1933449822,29.261787354946136
1882927333,29.23973512649536
2242156014,29.19912102818489
1955873706,29.186203062534332
1955887887,29.063106060028076
238665625,29.0240740776062
33790981,28.97228240966797
307235787,28.921628952026367
307037870,28.862550258636475
1880360355,28.821949005126953
238560921,28.699121236801147
306360265,28.62716507911682
147209373,28.613792657852173
1931301742,28.58707121014595
1182385572,28.4193195104599
1880053689,28.410404443740845
1954722053,28.324421405792236
238711690,28.29786777496338
1951346429,28.280637741088867
1182385573,28.261781096458435
215078694,28.098997592926025
308894605,27.93376350402832
1923856109,27.8088538646698
383477493,27.717374444007874
1954219510,27.67960149049759
379332161,27.641093492507935
885743233,27.64041918516159
1935075250,27.628849029541016
1954725585,27.540239095687866
13514208,27.408584594726562
1888980519,27.3625425696373
104713742,27.33178222179413
257969151,27.203959941864014
642816463,27.159283876419067
78161314,27.15090823173523
1905665935,27.117150843143463
242804818,27.094117641448975
238681825,27.073267102241516
1953432971,26.895261526107788
1893634869,26.866514205932617
1883019138,26.848748683929443
885821107,26.81626671552658
707935434,26.803405702114105
307167083,26.721367835998535
1880999587,26.70773434638977
306153154,26.688034772872925
61300471,26.508537381887436
1929848128,26.423337996006012
35604266,26.402541399002075
1886520087,26.40104079246521
1970551501,26.38868808746338
1923829107,26.35483592748642
1929850483,26.25631183385849
306336433,26.084541082382202
232589694,25.981394231319427
307643680,25.944474279880524
1882603092,25.918430507183075
122983237,25.745926022529602
1953229270,25.729309797286987
83758378,25.677587032318115
1954604745,25.642799377441406
1927703813,25.598833918571472
235201674,25.565258502960205
3861798,25.486534118652344
238805384,25.46783423423767
211367997,25.413635969161987
1955423477,25.218366861343384
1221371229,25.153513491153717
238339549,25.084235668182373
229147135,25.076225996017456
307945422,25.00539517402649
1923838746,24.93297630548477
84412209,24.850884914398193
308349043,24.850372076034546
1954488451,24.820993900299072
157535667,24.812325596809387
1930663809,24.742018938064575
2241797373,24.72928476333618
1883377810,24.644106149673462
885854079,24.632291316986084
82883026,24.62685489654541
1880591564,24.59302306175232
84405265,24.591787338256836
86331643,24.58718729019165
1882802550,24.58427381515503
1886305351,24.515655755996704
1887181947,24.492955207824707
1880291662,24.48084282875061
1931661535,24.474980652332306
1892398283,24.438660860061646
1953561305,24.417810380458832
208243227,24.413629293441772
1928983920,24.298065185546875
1882798563,24.260250210762024
1881902485,24.211241722106934
1955003551,24.2079758644104
1882204706,24.1016948223114
1881150348,24.009511530399323
1916304245,23.995118379592896
308180845,23.988043785095215
1929749753,23.95157742500305
1885880825,23.94869065284729
215273248,23.938836693763733
1142904410,23.912041068077087
51356229,23.90203070640564
1921799859,23.830537796020508
388701711,23.737932443618774
308655602,23.69459044933319
306344453,23.677993774414062
202354813,23.658316254615784
306363549,23.555819272994995
1932842695,23.51221489906311
238575774,23.443437099456787
1929731247,23.380985498428345
1928674246,23.345795154571533
1885315305,23.250293970108032
83696124,23.204546451568604
307345370,23.188664078712463
306298423,23.143903732299805
1880637152,23.09126901626587
1932930769,22.888399958610535
1929097975,22.797290802001953
1935074992,22.683775067329407
40675181,22.6534321308136
28529781,22.648965716362
1923207197,22.599868893623352
708691676,22.596712589263916
1953897091,22.589859187602997
257948792,22.585431575775146
1932840511,22.58189022541046
1953715209,22.573925733566284
2547577,22.54208904504776
885802879,22.514324069023132
701205739,22.49599814414978
215406314,22.4890296459198
1893020348,22.48723006248474
389260109,22.306958973407745
1953920346,22.216282963752747
398224189,22.160318613052368
44624263,22.025401711463928
136384392,22.02453899383545
710944532,21.811482548713684
1892544444,21.749224424362183
712544809,21.72526502609253
196032020,21.704330325126648
1880309530,21.65069141983986
1956559550,21.601145029067993
238757846,21.595241904258728
204947390,21.4582596719265
215726979,21.419674515724182
757151961,21.387727737426758
211198973,21.228180706501007
17254737,21.156139969825745
1932887149,21.093885362148285
140182668,20.839378833770752
34185402,20.515631556510925
43708021,20.365822732448578
715079528,20.351245641708374
307442324,20.29103511571884
306621927,20.176334261894226
1953832001,20.112186670303345
22055788,20.087368965148926
50199628,19.706523895263672
1919375997,19.696019649505615
1923802152,19.69013524055481
217888326,19.561222076416016
1882573183,19.53255307674408
1953679172,19.43922072649002
1932512056,19.38943040370941
1881493746,19.17699122428894
75562153,18.97344970703125
1929851995,18.97330665588379
44994559,18.973098754882812
257879997,18.97307777404785
1931922138,18.972978591918945
213752831,18.97247314453125
306314512,18.972246170043945
1935074563,18.971975326538086
2241812882,18.971208572387695
575591983,18.970903396606445
704718065,18.966941833496094
1953268606,18.964954376220703
2242181139,18.964160919189453
393903353,18.964027404785156
1880920881,18.96253204345703
1886142038,18.96217918395996
1954396720,18.961702346801758
307525392,18.9610652923584
1881961471,18.95730209350586
104694470,18.956829071044922
144598019,18.954883575439453
1877220715,18.951507568359375
215386053,18.944795608520508
575451480,18.93504524230957
95922183,18.93169593811035
301040104,18.931434631347656
1935195859,18.922672271728516
1953652332,18.91278839111328
306355780,18.910982131958008
1953336400,18.91022491455078
1923863755,18.90203857421875
96024984,18.90094566345215
1956987494,18.900157928466797
718103635,18.89112663269043
1880517587,18.888370513916016
708669949,18.8781681060791
215550052,18.87608528137207
32098738,18.873668670654297
2242590362,18.86562728881836
59665199,18.86200523376465
885816789,18.862002164125443
210185561,18.859529495239258
306413729,18.857641220092773
196749140,18.838851928710938
393254886,18.83310890197754
2241591964,18.830726623535156
306989477,18.828828811645508
130638703,18.827457427978516
2241514219,18.802377700805664
308252797,18.797330856323242
86434345,18.7922306060791
107262846,18.778989791870117
1880198337,18.768535614013672
703197030,18.75617027282715
238674457,18.755582809448242
307133979,18.753681182861328
1955677671,18.748010635375977
236315310,18.74518585205078
1928532995,18.734851837158203
1953269425,18.730905532836914
1934280867,18.72553253173828
388310001,18.721994400024414
1929862167,18.717315673828125
306852559,18.695293426513672
86434323,18.693523406982422
885325467,18.692441940307617
605705387,18.69191551208496
1880920879,18.682613372802734
1880774599,18.682445526123047
1887171609,18.65498924255371
388690020,18.650840759277344
114650352,18.648462295532227
307666092,18.634326934814453
1954310109,18.63409996032715
1880508303,18.617115020751953
306516206,18.60442352294922
157236560,18.600811004638672
215266766,18.59909439086914
398982681,18.59044075012207
1953399258,18.583572387695312
70267724,18.581205368041992
1953228467,18.58039665222168
717396383,18.56993293762207
694280711,18.56765365600586
39061506,18.53321647644043
196672098,18.49285316467285
81559336,18.467452704906464
306497891,18.462465286254883
83956467,18.46005630493164
127885726,18.418123245239258
1879973176,18.41093635559082
136978698,18.320701599121094
224417504,18.30024880170822
84152144,18.274761199951172
127879135,18.268617630004883
1928533875,18.254596710205078
307608255,18.244916915893555
215263791,18.204978466033936
307462065,18.17710304260254
1884015169,18.162879943847656
88005099,18.107746124267578
1928894698,18.102602005004883
1953518631,17.993799209594727
1916186649,17.971288681030273
100910890,17.843910217285156
50396523,17.818492889404297
199602101,17.719038009643555
5133230,17.703907012939453
1931888039,17.59386420249939
1917782081,17.514493942260742
1881118101,17.323877334594727
238567015,17.29412078857422
306212796,17.16349983215332
59356003,17.117965698242188
2241675835,17.03658676147461
19230137,16.96192741394043
1143422844,16.864933013916016
306181024,16.73050308227539
1074876161,16.560579299926758
1882318447,16.433624982833862
1917770347,16.38748550415039
122538143,16.354764223098755
1921786846,16.211184978485107
1931889762,16.192348837852478
215447212,16.122329711914062
1931488070,16.067895889282227
82854317,16.04913902282715
1951991076,15.890416145324707
687709548,15.73608684539795
306587127,15.71080207824707
1880599221,15.681731939315796
1952074760,15.660914421081543
307670996,15.64704704284668
107118535,15.384926795959473
389241831,15.266111135482788
306386311,15.258549213409424
1953434476,15.22319507598877
1953223248,15.139527320861816
1953235109,15.033262252807617
2242105628,15.013361930847168
86656914,14.993249416351318
1882646505,14.969274520874023
1882572722,14.96767520904541
1883913907,14.914588928222656
1928970244,14.868216514587402
1888407434,14.580327987670898
928951037,14.5127592086792
1884057779,14.508520603179932
84248503,14.435233116149902
1883673241,14.375903129577637
1888402580,14.234289169311523
1928699301,14.200451850891113
885894618,13.791718482971191
1917937809,13.519890189170837
238605903,13.413335800170898
690789253,13.031572341918945
1334961095,12.876788139343262
1916778676,12.73685109615326
308760877,12.326273918151855
104781911,12.193840026855469
687767429,11.852313995361328
1954266859,11.676637649536133
307356527,11.367569327354431
1923853042,11.188977897167206
1883971038,11.167105913162231
229568428,11.118557929992676
1955097208,11.046529769897461
1880990970,10.962545990943909
85088622,10.880205035209656
401914275,10.87407398223877
1707203,10.868273735046387
306947076,10.834009170532227
616639302,10.797892570495605
1624139522,10.704010009765625
1905635165,10.65787124633789
1933421977,10.627190589904785
1957178908,10.614893674850464
402722070,10.546041488647461
606270598,10.181230545043945
307170135,9.913310050964355
1954775720,9.84203314781189
1881684191,9.704263687133789
197338936,9.535213470458984
1956356534,9.417189359664917
78498555,9.264595985412598
306244069,9.210662841796875
2209172684,9.16873687505722
1954418811,8.73486614227295
167572112,8.697537422180176
1882470330,8.60962200164795
307348016,8.417102813720703
1884603837,8.371607512235641
708546855,8.284968972206116
34195483,7.90682315826416
1930634910,7.794764041900635
1929862785,7.181941986083984
1935171313,7.087711274623871
382603486,6.997934818267822
108311454,6.857482224702835
229069572,6.849411487579346
690023828,6.832292675971985
897369745,6.799112945795059
1887307786,6.786532998085022
1886559308,6.717085957527161
1881701314,6.578344821929932
1884460876,6.548275828361511
216420884,6.546309947967529
1934499580,6.493046760559082
1955900822,6.402497291564941
1930404681,6.232972621917725
104650336,6.152102470397949
306621711,6.105816602706909
1881290485,5.982912570238113
306621709,5.944367289543152
686580280,5.931789398193359
1923228677,5.635490417480469
885590772,5.632940769195557
1880262674,5.418785870075226
885404924,5.22470235824585
575463599,5.181163311004639
307225982,5.0936198234558105
1955430972,4.827849388122559
300765850,4.315981864929199
308108583,4.16217041015625
1954189230,3.971097230911255
62100563,3.572519302368164
725272295,3.5599606037139893
1932064667,3.255847930908203
722210833,3.2555549144744873
722209508,3.25528883934021
306603509,3.2539401054382324
722211345,3.2530224323272705
107133522,3.2515132427215576
1932846892,3.250741481781006
138531213,3.2503268718719482
108379107,3.2444939613342285
379411194,3.2388744354248047
307512404,3.2352442741394043
250968223,3.2341504096984863
1929046666,3.229492664337158
49804466,3.211440324783325
205370622,3.196958303451538
1923420304,3.1886534690856934
308256737,3.171436309814453
642863945,3.160175323486328
238809258,3.0271084308624268
405344773,2.954160213470459
17783586,2.927968978881836
1928979874,2.620222330093384
216277261,1.7620460987091064
687827791,0.5836459994316101
1965206689,0.5813620090484619
1884274209,0.0
1935078049,0.0
1880471596,0.0
1880238333,0.0
42515472,0.0
1933289432,0.0
306977870,0.0
238370082,0.0
142513334,0.0
196200151,0.0
2241505778,0.0
257891842,0.0
300761792,0.0
885853059,0.0
39113850,0.0
306361950,0.0
82314025,0
31483506,0.0
113672222,0.0
1953194791,0.0
34078006,0.0
395519223,0
1953310760,0.0
